Customer_ID,Region,Age,Account_Type,Credit_Score,Annual_Income,Total_Loan_Amount,Overdue_Amount,Last_Payment_Date,Default_Flag,Customer_Since,Profit_Contribution,Churn_Risk,Income_Group,Loan_Category,Overdue_Flag,Tenure_Years,Age_Group,Churn_Score
C0559,North,29,Loan,717.9,974107.0,302140.0,0.0,2025-03-17,No,2022-08-04,28583.09,Low,Others,Medium,No,3.0,Young,1
C0560,West,43,,665.7,277027.0,234323.0,0.0,2025-05-08,No,2016-07-24,24267.88,Low,Others,Medium,No,9.0,Middle Aged,1
C0561,North,29,Credit,775.6,443909.0,264211.0,0.0,2025-01-26,Yes,2017-12-04,21752.88,Medium,Others,Medium,No,7.6,Young,2
C0562,South,41,Credit,761.1,1090228.0,192019.0,0.0,2025-02-16,No,2016-05-23,20004.0,Medium,High Income,Small,No,9.2,Middle Aged,2
C0563,North,23,Loan,732.9,665440.0,307894.0,0.0,2025-03-31,Yes,2017-01-21,12018.6,Unknown,Others,Medium,No,8.5,Young,0
C0564,South,50,,775.1,748964.0,258346.0,0.0,2025-03-29,Yes,2016-11-01,21219.48,High,Others,Medium,No,8.7,Middle Aged,3
C0565,East,44,Savings,687.4,523786.0,196583.0,0.0,,No,2016-03-20,29700.87,Low,Others,Small,No,9.4,Middle Aged,1
C0566,West,57,,738.3,450881.0,102250.0,0.0,2025-06-20,No,2023-10-30,25669.75,Low,Others,Small,No,1.7,Senior,1
C0567,East,42,Credit,712.3,656866.0,184528.0,0.0,2025-06-03,No,2016-12-09,16979.56,Low,Others,Small,No,8.6,Middle Aged,1
C0568,South,43,Savings,615.1,548429.0,251864.0,10000.0,2025-07-14,No,2016-07-12,17596.36,Medium,Others,Medium,Yes,9.0,Middle Aged,2
C0569,West,41,,707.7,527659.0,252252.0,0.0,2025-05-07,No,2021-10-17,31345.92,Low,Others,Medium,No,3.8,Middle Aged,1
C0570,West,24,Credit,610.6,580979.0,228783.0,0.0,2025-06-02,No,2019-12-03,15047.42,Medium,Others,Medium,No,5.6,Young,2
C0571,South,54,Savings,555.6,955393.0,275352.0,0.0,2025-06-27,No,2015-12-31,13458.28,Low,Others,Medium,No,9.6,Senior,1
C0572,West,24,Loan,740.3,928371.0,190578.0,0.0,2025-06-24,No,2022-01-29,16807.21,Low,Others,Small,No,3.5,Young,1
C0573,South,42,Savings,628.7,920164.0,329603.0,0.0,2025-06-03,No,2015-12-08,19999.05,High,Others,Medium,No,9.6,Middle Aged,3
C0574,East,51,Savings,717.3,987889.0,215534.0,0.0,2025-06-27,No,2023-03-27,6095.11,Low,Others,Medium,No,2.3,Senior,1
C0575,South,36,Credit,700.8,689219.0,176327.0,0.0,2025-07-07,No,2021-05-13,13173.57,Low,Others,Small,No,4.2,Middle Aged,1
C0576,North,41,Credit,739.0,1155680.0,299302.0,10000.0,2025-05-27,No,2022-12-25,9836.73,Low,High Income,Medium,Yes,2.6,Middle Aged,1
C0577,South,40,Credit,650.5,481567.0,312606.0,0.0,2025-02-23,No,2021-12-09,26690.63,Medium,Others,Medium,No,3.6,Middle Aged,2
C0578,East,42,Savings,697.3,957301.0,189838.0,0.0,2025-07-12,No,2024-04-20,30929.24,Medium,Others,Small,No,1.3,Middle Aged,2
C0579,South,26,Credit,672.6,800557.0,384727.0,0.0,2025-03-07,No,2019-05-01,17006.56,Unknown,Others,Medium,No,6.2,Young,0
C0580,East,38,Credit,718.3,902083.0,341778.0,0.0,2025-06-08,Yes,2018-03-08,10601.27,Low,Others,Medium,No,7.4,Middle Aged,1
C0581,South,37,Savings,759.5,835786.0,239725.0,0.0,2025-02-19,Yes,2017-08-25,21744.2,High,Others,Medium,No,7.9,Middle Aged,3
C0582,South,30,Credit,675.6,767650.0,236396.0,0.0,2025-06-30,No,2023-08-13,16045.17,High,Others,Medium,No,2.0,Middle Aged,3
C0583,East,45,Savings,631.0,469334.0,123449.0,0.0,,No,2023-12-14,18293.36,High,Others,Small,No,1.6,Middle Aged,3
C0584,North,50,Loan,759.2,476444.0,399462.0,0.0,2025-02-01,No,2022-03-18,13765.64,High,Others,Medium,No,3.4,Middle Aged,3
C0585,West,44,Savings,686.6,684511.0,160353.0,0.0,2025-04-17,No,2017-03-16,5626.1,Unknown,Others,Small,No,8.4,Middle Aged,0
C0586,West,55,,638.3,627682.0,166169.0,0.0,2025-01-24,No,2021-02-17,17130.37,Unknown,Others,Small,No,4.4,Senior,0
C0587,East,62,Credit,739.5,742515.0,327024.0,0.0,2025-03-09,No,2020-12-15,21478.94,Low,Others,Medium,No,4.6,Senior,1
C0588,East,54,Credit,686.2,541658.0,234678.0,0.0,2025-05-17,Yes,2017-05-20,26431.35,Medium,Others,Medium,No,8.2,Senior,2
C0589,West,39,Savings,676.2,1094508.0,146051.0,0.0,2025-05-21,No,2024-05-03,29619.82,High,High Income,Small,No,1.2,Middle Aged,3
C0590,South,43,Savings,677.7,533746.0,332137.0,0.0,2025-07-15,Yes,2020-07-17,23468.04,Medium,Others,Medium,No,5.0,Middle Aged,2
C0591,South,42,Loan,675.1,787195.0,60082.0,0.0,2025-03-28,No,2019-10-30,21494.1,High,Others,Small,No,5.7,Middle Aged,3
C0592,North,45,Loan,749.0,683324.0,205757.0,0.0,2025-06-24,No,2020-03-20,26754.27,Low,Others,Medium,No,5.4,Middle Aged,1
C0593,North,60,Loan,638.4,589977.0,238973.0,0.0,2025-06-22,Yes,2018-10-07,18125.32,Low,Others,Medium,No,6.8,Senior,1
C0594,West,48,,665.3,410116.0,274438.0,0.0,2025-05-11,No,2016-09-25,29666.78,High,Others,Medium,No,8.8,Middle Aged,3
C0595,West,43,,749.2,788840.0,332599.0,0.0,2025-06-08,No,2022-12-10,7827.23,High,Others,Medium,No,2.6,Middle Aged,3
C0596,South,57,Credit,682.6,815359.0,149197.0,0.0,2025-07-16,No,2023-11-09,24042.61,Low,Others,Small,No,1.7,Senior,1
C0597,North,27,Loan,694.6,729104.0,203941.0,0.0,2025-03-25,Yes,2023-03-26,7644.98,Low,Others,Medium,No,2.3,Young,1
C0598,West,41,Credit,650.4,746996.0,158776.0,0.0,2025-06-06,No,2016-11-02,18318.66,High,Others,Small,No,8.7,Middle Aged,3
C0599,North,35,Loan,617.2,674469.0,207954.0,0.0,2025-07-06,No,2020-08-09,988.54,Low,Others,Medium,No,5.0,Middle Aged,1
C0600,North,37,,670.1,737822.0,195425.0,0.0,2025-02-12,No,2023-12-21,20075.72,High,Others,Small,No,1.6,Middle Aged,3
C0601,South,57,Savings,774.9,731339.0,326765.0,25000.0,2025-02-06,No,2020-12-30,36829.38,Low,Others,Medium,Yes,4.6,Senior,1
C0602,East,46,Loan,655.6,864193.0,127180.0,0.0,2025-03-27,Yes,2019-12-27,20956.8,Low,Others,Small,No,5.6,Middle Aged,1
C0603,West,50,Credit,574.7,930718.0,353976.0,0.0,2025-05-26,Yes,2016-10-21,-1127.18,Low,Others,Medium,No,8.8,Middle Aged,1
C0604,West,37,Credit,685.5,801484.0,181306.0,0.0,2025-02-04,No,2019-12-22,29074.36,Medium,Others,Small,No,5.6,Middle Aged,2
C0605,North,37,,669.3,799240.0,209851.0,0.0,2025-02-12,No,2017-11-14,8767.99,Low,Others,Medium,No,7.7,Middle Aged,1
C0606,West,66,Loan,635.1,437564.0,287704.0,10000.0,2025-05-02,No,2021-07-14,17213.65,Low,Others,Medium,Yes,4.0,Senior,1
C0607,West,35,Loan,611.4,764595.0,245425.0,0.0,2025-07-22,Yes,2019-03-06,15220.61,Low,Others,Medium,No,6.4,Middle Aged,1
C0608,East,51,Credit,652.3,1019831.0,340076.0,10000.0,2025-07-15,No,2022-09-08,22263.57,Low,High Income,Medium,Yes,2.9,Senior,1
C0609,North,32,Savings,701.2,955904.0,83739.0,0.0,2025-05-28,No,2023-12-27,21258.07,Low,Others,Small,No,1.6,Middle Aged,1
C0610,South,40,Savings,699.9,534321.0,174920.0,0.0,2025-02-27,No,2023-07-13,17730.52,Low,Others,Small,No,2.0,Middle Aged,1
C0611,West,34,Credit,621.3,660412.0,405093.0,0.0,2025-02-19,Yes,2017-03-20,29141.6,High,Others,Large,No,8.4,Middle Aged,3
C0612,North,23,Credit,621.0,752709.0,442743.0,0.0,2025-04-07,No,2018-07-04,9134.31,Low,Others,Large,No,7.1,Young,1
C0613,South,47,Credit,639.4,690194.0,237973.0,0.0,2025-06-23,Yes,2019-08-20,7028.85,Low,Others,Medium,No,5.9,Middle Aged,1
C0614,West,44,Credit,710.7,1055731.0,299271.0,0.0,2025-02-19,No,2018-09-01,26624.53,High,High Income,Medium,No,6.9,Middle Aged,3
C0615,East,29,Loan,678.2,593709.0,132411.0,0.0,2025-01-27,No,2023-07-07,5220.73,Low,Others,Small,No,2.1,Young,1
C0616,West,41,,679.9,654422.0,324545.0,0.0,2025-06-29,No,2017-02-06,12734.35,Medium,Others,Medium,No,8.5,Middle Aged,2
C0617,North,46,,686.2,677374.0,152559.0,0.0,2025-07-21,Yes,2019-08-08,26820.77,Medium,Others,Small,No,6.0,Middle Aged,2
C0618,North,61,Savings,709.0,197833.0,247139.0,0.0,2025-03-20,Yes,2020-09-28,20398.42,Low,Others,Medium,No,4.8,Senior,1
C0619,East,42,,733.7,744868.0,317801.0,10000.0,2025-06-10,No,2017-08-11,32470.38,Medium,Others,Medium,Yes,8.0,Middle Aged,2
C0620,West,36,Savings,687.2,865328.0,207085.0,0.0,2025-05-03,No,2021-12-20,13679.9,Medium,Others,Medium,No,3.6,Middle Aged,2
C0621,West,32,Savings,626.7,1124954.0,349850.0,0.0,2025-06-14,No,2021-06-07,14199.23,Medium,High Income,Medium,No,4.1,Middle Aged,2
C0622,North,42,,605.5,718825.0,196074.0,10000.0,2025-07-20,No,2018-02-06,7495.28,Low,Others,Small,Yes,7.5,Middle Aged,1
C0623,East,51,Loan,710.2,1160728.0,139042.0,0.0,2025-03-11,No,2017-04-09,23837.44,Medium,High Income,Small,No,8.3,Senior,2
C0624,North,42,Credit,712.5,627216.0,229252.0,0.0,2025-03-14,No,2023-12-08,23607.13,Low,Others,Medium,No,1.6,Middle Aged,1
C0625,East,60,Loan,680.0,856426.0,190683.0,0.0,2025-05-08,No,2022-01-21,13546.03,Low,Others,Small,No,3.5,Senior,1
C0626,West,23,Credit,708.0,737508.0,325328.0,0.0,2025-03-30,No,2017-12-16,14395.71,Low,Others,Medium,No,7.6,Young,1
C0627,East,30,Savings,665.8,938953.0,317099.0,0.0,2025-06-12,No,2018-08-30,20177.63,Low,Others,Medium,No,6.9,Middle Aged,1
C0628,West,25,Credit,645.6,344114.0,346770.0,0.0,2025-05-15,No,2021-01-22,26112.84,Medium,Others,Medium,No,4.5,Young,2
C0629,South,25,Credit,648.4,819288.0,202429.0,15000.0,2025-02-02,No,2022-07-08,30731.46,Low,Others,Medium,Yes,3.1,Young,1
C0630,North,33,,604.6,468604.0,248273.0,0.0,2025-06-21,No,2019-06-26,14170.58,Low,Others,Medium,No,6.1,Middle Aged,1
C0631,East,32,,624.3,751732.0,265955.0,0.0,2025-05-24,No,2020-01-15,15480.14,Low,Others,Medium,No,5.5,Middle Aged,1
C0632,North,44,Credit,696.6,728353.0,164920.0,0.0,2025-04-12,No,2019-04-17,29838.19,Low,Others,Small,No,6.3,Middle Aged,1
C0633,West,42,Loan,790.6,627992.0,195394.0,10000.0,2025-03-19,No,2016-04-29,18968.81,Low,Others,Small,Yes,9.2,Middle Aged,1
C0634,North,43,Loan,740.2,855085.0,311265.0,0.0,,Yes,2024-04-19,16589.85,High,Others,Medium,No,1.3,Middle Aged,3
C0635,South,50,Credit,723.6,471396.0,311512.0,10000.0,2025-05-27,No,2019-01-22,18370.18,Low,Others,Medium,Yes,6.5,Middle Aged,1
C0636,West,58,Savings,662.5,909999.0,275417.0,0.0,2025-03-09,No,2020-04-22,17326.91,Medium,Others,Medium,No,5.3,Senior,2
C0637,West,46,Credit,637.5,1197038.0,269858.0,0.0,2025-05-07,No,2024-05-31,23030.48,Low,High Income,Medium,No,1.2,Middle Aged,1
C0638,East,44,Loan,650.3,762941.0,285479.0,0.0,2025-05-18,No,2024-06-27,27498.62,Low,Others,Medium,No,1.1,Middle Aged,1
C0639,West,49,Loan,664.2,585651.0,274946.0,0.0,2025-02-05,No,2021-01-11,20581.8,Low,Others,Medium,No,4.5,Middle Aged,1
C0640,West,42,Savings,610.7,858657.0,324739.0,0.0,,No,2019-04-27,14162.68,Unknown,Others,Medium,No,6.3,Middle Aged,0
C0641,East,44,Loan,682.0,412818.0,151314.0,0.0,2025-03-11,Yes,2016-09-18,-1778.22,Low,Others,Small,No,8.9,Middle Aged,1
C0642,East,49,Loan,680.8,909570.0,164670.0,,2025-05-01,No,2023-06-20,20195.26,Medium,Others,Small,No,2.1,Middle Aged,2
C0643,East,38,Credit,674.7,899116.0,377738.0,0.0,2025-02-18,No,2017-07-25,31194.27,High,Others,Medium,No,8.0,Middle Aged,3
C0644,West,36,Loan,705.5,603042.0,175345.0,0.0,2025-05-20,No,2017-03-18,34618.09,Medium,Others,Small,No,8.4,Middle Aged,2
C0645,East,49,Loan,638.6,296302.0,260880.0,0.0,2025-06-28,No,2023-10-03,19978.0,Medium,Others,Medium,No,1.8,Middle Aged,2
C0646,South,40,Loan,668.6,823962.0,144317.0,0.0,2025-05-11,No,2016-10-29,16730.91,Medium,Others,Small,No,8.7,Middle Aged,2
C0647,West,33,Loan,706.1,764336.0,262604.0,0.0,2025-06-05,No,2023-08-04,20271.21,High,Others,Medium,No,2.0,Middle Aged,3
C0648,South,30,Loan,618.3,402073.0,359169.0,0.0,2025-03-05,Yes,2023-02-12,26459.69,Low,Others,Medium,No,2.5,Middle Aged,1
C0649,South,53,Loan,657.6,561550.0,102331.0,0.0,2025-07-19,No,2015-08-10,29107.32,Low,Others,Small,No,10.0,Senior,1
C0650,East,40,,669.4,1000843.0,249238.0,,2025-05-06,No,2017-01-18,22370.92,Low,High Income,Medium,No,8.5,Middle Aged,1
C0651,East,32,,721.2,745152.0,251321.0,10000.0,2025-06-29,No,2021-04-30,22307.29,High,Others,Medium,Yes,4.2,Middle Aged,3
C0652,North,34,,608.9,596573.0,210596.0,10000.0,2025-04-20,No,2019-12-31,28239.06,High,Others,Medium,Yes,5.6,Middle Aged,3
C0653,West,32,Loan,642.0,345786.0,285366.0,0.0,2025-06-30,No,2018-07-08,27360.09,Low,Others,Medium,No,7.1,Middle Aged,1
C0654,South,37,Loan,679.2,883202.0,195830.0,25000.0,2025-05-16,No,2016-02-27,17504.1,High,Others,Small,Yes,9.4,Middle Aged,3
C0655,West,38,Credit,663.7,491484.0,162082.0,0.0,2025-04-24,No,2017-07-13,16921.64,Medium,Others,Small,No,8.0,Middle Aged,2
C0656,West,43,Loan,635.4,763927.0,286375.0,0.0,2025-02-21,No,2018-11-19,16257.42,Medium,Others,Medium,No,6.7,Middle Aged,2
C0657,North,46,,659.4,751440.0,231950.0,0.0,2025-03-21,No,2015-12-23,32558.93,Low,Others,Medium,No,9.6,Middle Aged,1
C0658,South,41,,648.0,521822.0,186085.0,0.0,2025-06-08,No,2017-10-11,8297.87,Low,Others,Small,No,7.8,Middle Aged,1
C0659,West,28,,688.0,521442.0,288521.0,0.0,2025-05-22,No,2018-03-06,31566.92,Low,Others,Medium,No,7.4,Young,1
C0660,North,40,Credit,719.5,960105.0,262255.0,0.0,2025-07-05,No,2020-10-03,10435.01,High,Others,Medium,No,4.8,Middle Aged,3
C0661,South,27,Savings,590.3,623437.0,240720.0,0.0,2025-02-02,No,2018-10-03,24458.43,Low,Others,Medium,No,6.8,Young,1
C0662,East,39,Loan,700.2,590128.0,348608.0,0.0,2025-04-11,No,2024-06-30,15475.91,Medium,Others,Medium,No,1.1,Middle Aged,2
C0663,South,28,Savings,704.4,936378.0,286068.0,0.0,2025-03-23,No,2022-12-12,10004.84,Low,Others,Medium,No,2.6,Young,1
C0664,East,29,,609.9,964037.0,272320.0,10000.0,2025-07-25,No,2019-08-25,11325.03,Low,Others,Medium,Yes,5.9,Young,1
C0665,West,30,Loan,664.5,577135.0,196766.0,0.0,2025-05-15,No,2022-02-21,29466.59,High,Others,Small,No,3.4,Middle Aged,3
C0666,West,57,Savings,630.7,980988.0,213446.0,0.0,2025-03-09,No,2024-04-02,24269.18,Low,Others,Medium,No,1.3,Senior,1
C0667,North,35,Credit,704.7,959213.0,166963.0,0.0,2025-06-13,No,2019-08-29,11120.38,Medium,Others,Small,No,5.9,Middle Aged,2
C0668,West,51,Loan,687.1,584450.0,204687.0,0.0,2025-07-11,No,2022-05-07,8932.3,Medium,Others,Medium,No,3.2,Senior,2
C0669,North,35,Savings,640.5,698591.0,233829.0,0.0,2025-05-08,Yes,2018-02-04,23783.34,Medium,Others,Medium,No,7.5,Middle Aged,2
C0670,West,38,,713.1,538572.0,325254.0,0.0,2025-02-22,No,2018-06-18,20974.52,Low,Others,Medium,No,7.1,Middle Aged,1
C0671,South,26,Credit,687.9,480526.0,139231.0,0.0,2025-02-19,No,2016-10-17,23049.95,Low,Others,Small,No,8.8,Young,1
C0672,North,39,Loan,710.9,1001892.0,231975.0,0.0,2025-05-21,No,2021-02-14,6641.06,Low,High Income,Medium,No,4.4,Middle Aged,1
C0673,North,43,Savings,688.8,331241.0,183226.0,25000.0,2025-05-13,No,2020-11-08,15392.95,Low,Others,Small,Yes,4.7,Middle Aged,1
C0674,South,11,Loan,714.9,649410.0,363500.0,10000.0,2025-01-26,No,2023-09-25,23184.22,Low,Others,Medium,Yes,1.8,Young,1
C0675,West,32,Loan,584.6,621389.0,325122.0,0.0,2025-02-01,No,2024-06-02,21277.18,High,Others,Medium,No,1.1,Middle Aged,3
C0676,West,46,Loan,719.2,824304.0,225051.0,0.0,2025-07-11,Yes,2017-12-06,28749.58,Low,Others,Medium,No,7.6,Middle Aged,1
C0677,North,57,,632.9,1022956.0,225848.0,0.0,2025-04-24,Yes,2017-08-27,10916.27,Medium,High Income,Medium,No,7.9,Senior,2
C0678,North,45,Loan,694.9,1024245.0,200920.0,0.0,2025-05-03,No,2017-06-25,12554.69,Unknown,High Income,Medium,No,8.1,Middle Aged,0
C0679,East,25,,675.4,682513.0,291124.0,0.0,2025-05-27,No,2023-01-15,20478.14,High,Others,Medium,No,2.5,Young,3
C0680,East,49,Loan,629.3,869586.0,172307.0,0.0,2025-07-10,No,2018-06-13,18827.53,Medium,Others,Small,No,7.1,Middle Aged,2
C0681,North,50,Savings,703.1,464126.0,262919.0,0.0,,Yes,2015-12-13,32149.75,Medium,Others,Medium,No,9.6,Middle Aged,2
C0682,East,47,Loan,587.0,872849.0,207147.0,10000.0,2025-02-16,No,2022-01-20,21572.51,Low,Others,Medium,Yes,3.5,Middle Aged,1
C0683,North,37,Loan,641.4,775831.0,342267.0,0.0,2025-05-18,No,2018-02-12,29316.67,Low,Others,Medium,No,7.5,Middle Aged,1
C0684,West,39,Loan,722.7,626123.0,257273.0,10000.0,2025-06-16,No,2017-07-23,18845.7,Low,Others,Medium,Yes,8.0,Middle Aged,1
C0685,West,37,Credit,616.0,803059.0,187429.0,0.0,2025-02-27,No,2019-02-15,10659.73,Low,Others,Small,No,6.4,Middle Aged,1
C0686,South,45,Savings,711.5,324656.0,280790.0,0.0,2025-06-26,No,2018-04-20,27042.28,High,Others,Medium,No,7.3,Middle Aged,3
C0687,West,40,Credit,718.4,578355.0,277234.0,0.0,2025-02-13,No,2016-06-08,39879.76,Medium,Others,Medium,No,9.1,Middle Aged,2
C0688,South,53,,622.5,769327.0,359352.0,25000.0,2025-06-29,Yes,2020-01-10,8030.41,Low,Others,Medium,Yes,5.5,Senior,1
C0689,North,44,Savings,689.6,801248.0,358548.0,0.0,2025-02-11,No,2021-02-27,28929.97,Medium,Others,Medium,No,4.4,Middle Aged,2
C0690,South,55,Loan,667.5,1200329.0,95652.0,0.0,2025-05-26,No,2019-03-23,22849.73,Medium,High Income,Small,No,6.3,Senior,2
C0691,West,46,Credit,652.6,1084689.0,191904.0,0.0,2025-06-12,No,2022-04-30,23548.19,Medium,High Income,Small,No,3.2,Middle Aged,2
C0692,South,23,Savings,707.5,661065.0,250345.0,0.0,,No,2019-05-17,26559.11,Medium,Others,Medium,No,6.2,Young,2
C0693,West,19,,664.0,1028676.0,277049.0,0.0,2025-06-06,Yes,2020-10-13,39126.13,Low,High Income,Medium,No,4.8,Young,1
C0694,South,44,Loan,675.0,380873.0,192969.0,0.0,2025-02-08,Yes,2023-04-21,18986.11,Low,Others,Small,No,2.3,Middle Aged,1
C0695,West,35,,711.7,704526.0,144583.0,0.0,2025-03-01,Yes,2024-05-30,20945.7,Low,Others,Small,No,1.2,Middle Aged,1
C0696,West,33,Savings,738.9,657484.0,210935.0,0.0,2025-06-01,No,2019-01-07,7353.99,Low,Others,Medium,No,6.6,Middle Aged,1
C0697,West,62,Savings,608.8,329631.0,308769.0,0.0,2025-02-27,No,2015-09-13,17789.44,Medium,Others,Medium,No,9.9,Senior,2
C0698,North,32,Savings,690.9,634675.0,271040.0,0.0,2025-02-10,No,2015-10-18,28128.75,Medium,Others,Medium,No,9.8,Middle Aged,2
C0699,South,49,,609.2,469769.0,37069.0,0.0,2025-07-08,No,2024-07-17,12291.33,Low,Others,Small,No,1.0,Middle Aged,1
C0700,South,28,,723.7,693919.0,319515.0,0.0,2025-02-04,No,2021-02-16,37633.83,Medium,Others,Medium,No,4.4,Young,2
C0701,East,49,,659.2,840140.0,461099.0,0.0,2025-07-15,No,2024-04-11,30960.35,Low,Others,Large,No,1.3,Middle Aged,1
C0702,East,24,Loan,691.8,591979.0,259312.0,0.0,2025-03-18,No,2017-06-30,25678.27,Low,Others,Medium,No,8.1,Young,1
C0703,East,55,Savings,702.4,892397.0,232224.0,0.0,,No,2021-11-02,22002.36,Low,Others,Medium,No,3.7,Senior,1
C0704,West,48,Savings,660.2,546498.0,307277.0,0.0,2025-05-02,No,2021-05-22,29018.99,Low,Others,Medium,No,4.2,Middle Aged,1
C0705,West,46,Credit,644.8,392483.0,239132.0,0.0,2025-04-10,No,2016-01-08,19256.14,Medium,Others,Medium,No,9.6,Middle Aged,2
C0706,North,38,,621.3,679042.0,228247.0,0.0,,No,2023-04-30,17106.94,Medium,Others,Medium,No,2.2,Middle Aged,2
C0707,North,57,,584.4,962233.0,233176.0,10000.0,2025-02-24,No,2018-05-01,20638.05,Medium,Others,Medium,Yes,7.2,Senior,2
C0708,West,31,Savings,669.7,852064.0,236514.0,15000.0,2025-03-05,Yes,2018-04-17,21294.26,High,Others,Medium,Yes,7.3,Middle Aged,3
C0709,West,29,Credit,751.0,677304.0,266617.0,0.0,2025-04-01,No,2017-08-29,28141.49,High,Others,Medium,No,7.9,Young,3
C0710,North,48,,712.5,862241.0,237883.0,0.0,2025-02-15,No,2020-08-22,15000.99,Low,Others,Medium,No,4.9,Middle Aged,1
C0711,West,54,,724.3,687472.0,268234.0,10000.0,2025-01-26,No,2020-10-30,28438.87,Medium,Others,Medium,Yes,4.7,Senior,2
C0712,East,38,,646.2,481127.0,205888.0,0.0,2025-04-15,No,2017-05-12,31345.91,Low,Others,Medium,No,8.2,Middle Aged,1
C0713,South,56,Credit,661.4,651460.0,108249.0,0.0,2025-05-03,No,2021-11-26,10733.71,Medium,Others,Small,No,3.7,Senior,2
C0714,East,23,Loan,686.0,572915.0,376326.0,0.0,2025-05-09,No,2022-11-14,28000.17,Medium,Others,Medium,No,2.7,Young,2
C0715,South,33,Credit,762.8,651388.0,250172.0,0.0,2025-04-25,No,2020-08-06,17745.58,Low,Others,Medium,No,5.0,Middle Aged,1
C0716,South,41,Credit,687.7,691526.0,254994.0,15000.0,2025-04-10,No,2018-04-30,-1705.94,Low,Others,Medium,Yes,7.2,Middle Aged,1
C0717,North,46,Loan,761.9,776262.0,273374.0,0.0,2025-05-20,No,2016-03-31,1141.33,High,Others,Medium,No,9.3,Middle Aged,3
C0718,West,35,Loan,641.7,693096.0,85098.0,10000.0,2025-06-18,No,2021-07-08,30557.09,Low,Others,Small,Yes,4.1,Middle Aged,1
C0719,North,45,Savings,656.1,570035.0,256313.0,25000.0,2025-03-10,Yes,2022-11-13,5104.4,Low,Others,Medium,Yes,2.7,Middle Aged,1
C0720,East,41,Credit,737.3,680403.0,178655.0,0.0,2025-02-28,No,2019-03-30,15168.88,Low,Others,Small,No,6.3,Middle Aged,1
C0721,North,50,Loan,644.4,391439.0,237953.0,0.0,2025-07-14,No,2017-05-09,23678.24,Low,Others,Medium,No,8.2,Middle Aged,1
C0722,West,38,Savings,613.5,687762.0,242583.0,0.0,2025-05-28,No,2017-03-30,27805.43,Medium,Others,Medium,No,8.3,Middle Aged,2
C0723,South,43,,654.5,530728.0,206132.0,0.0,2025-03-23,No,2016-02-07,19217.35,Medium,Others,Medium,No,9.5,Middle Aged,2
C0724,East,29,Savings,614.6,1086878.0,238006.0,0.0,2025-06-07,No,2020-11-22,27492.03,Unknown,High Income,Medium,No,4.7,Young,0
C0725,East,16,Savings,655.2,919460.0,132576.0,15000.0,,No,2020-09-03,20087.03,Medium,Others,Small,Yes,4.9,Young,2
C0726,West,46,Credit,592.9,625745.0,126485.0,0.0,2025-07-10,No,2018-02-19,24836.74,Medium,Others,Small,No,7.4,Middle Aged,2
C0727,South,41,Credit,648.7,798813.0,35903.0,0.0,2025-04-09,No,2018-05-11,15353.86,Medium,Others,Small,No,7.2,Middle Aged,2
C0728,South,37,Credit,672.0,786013.0,313521.0,0.0,2025-04-03,Yes,2020-06-06,21172.07,Low,Others,Medium,No,5.1,Middle Aged,1
C0729,East,40,Loan,707.9,1071329.0,213868.0,0.0,2025-06-07,No,2022-06-24,35906.67,Low,High Income,Medium,No,3.1,Middle Aged,1
C0730,East,63,,621.2,632920.0,438365.0,0.0,2025-07-16,No,2020-09-19,19675.6,Low,Others,Large,No,4.9,Senior,1
C0731,East,59,Savings,701.0,755316.0,250642.0,0.0,2025-03-27,No,2023-07-15,30293.01,High,Others,Medium,No,2.0,Senior,3
C0732,East,34,,660.2,473820.0,186163.0,0.0,2025-07-16,No,2023-11-20,4718.3,Low,Others,Small,No,1.7,Middle Aged,1
C0733,East,55,Credit,676.1,331620.0,316905.0,10000.0,2025-02-21,No,2024-07-04,13923.95,Medium,Others,Medium,Yes,1.1,Senior,2
C0734,South,33,,594.1,706466.0,32165.0,25000.0,2025-04-06,No,2023-05-23,24731.32,Low,Others,Small,Yes,2.2,Middle Aged,1
C0735,South,51,Loan,690.5,741907.0,168128.0,10000.0,2025-02-07,No,2019-10-21,33052.57,Unknown,Others,Small,Yes,5.8,Senior,0
C0736,West,46,Savings,642.1,652458.0,80403.0,10000.0,2025-03-07,No,2022-02-18,12782.48,Low,Others,Small,Yes,3.4,Middle Aged,1
C0737,South,48,Savings,665.4,688035.0,287017.0,0.0,2025-01-31,No,2017-11-17,35606.81,High,Others,Medium,No,7.7,Middle Aged,3
C0738,North,43,,727.0,519989.0,131991.0,0.0,2025-07-07,No,2023-01-13,10231.38,Low,Others,Small,No,2.5,Middle Aged,1
C0739,East,20,,674.9,580312.0,177506.0,25000.0,2025-06-13,No,2020-01-22,9432.6,Medium,Others,Small,Yes,5.5,Young,2
C0740,East,19,Savings,694.5,709174.0,308427.0,0.0,2025-07-06,No,2018-10-19,11116.59,Unknown,Others,Medium,No,6.8,Young,0
C0741,North,32,Savings,690.2,608473.0,263927.0,0.0,2025-03-01,No,2017-04-30,13405.73,Low,Others,Medium,No,8.2,Middle Aged,1
C0742,West,47,Savings,673.0,941019.0,216818.0,25000.0,2025-04-26,No,2023-11-28,17270.6,High,Others,Medium,Yes,1.7,Middle Aged,3
C0743,West,52,Savings,603.6,488982.0,259470.0,0.0,2025-03-19,No,2022-12-20,14037.41,Low,Others,Medium,No,2.6,Senior,1
